SampleID,Actual log1p PCN,Predicted log1p PCN,Actual_PCN,Predicted_PCN
2492,0.702179715,0.749481775,1.018146902,1.115903218
3002,0.751246604,1.020383414,1.119640723,1.77425825
5674,1.074077194,0.943092898,1.927290333,1.567911437
1494,0.593767934,0.623257657,0.810798547,0.864993666
9021,2.552913515,1.629675902,11.84447188,4.102220831
10721,4.18576935,3.470748491,64.74406166,31.16080551
2124,0.668057685,1.057616224,0.95044526,1.879498722
6678,1.276676455,1.032290469,2.584705974,1.807488942
9037,2.568048054,3.038799259,12.04034553,19.88015652
7189,1.438993746,1.670043252,3.216450861,4.312397564
1068,0.528970044,0.588621285,0.697183384,0.801502943
10477,3.789672031,2.948710958,43.24188793,18.08134122
8241,2.029146152,2.719507078,6.607587861,14.17284137
4665,0.930113143,0.829216331,1.534795956,1.291522241
895,0.496803665,0.814016789,0.643459818,1.256955518
10909,4.702866295,2.636378479,109.2627656,12.96254628
3473,0.799884895,0.892927936,1.225284772,1.442270003
765,0.474683716,0.410093095,0.607505689,0.506958069
8291,2.063461774,2.014405517,6.873177851,6.496269651
9288,2.734431478,3.204837978,14.40098515,23.65150561
6904,1.339794786,2.485940596,2.818259865,11.01241377
2227,0.679881824,0.627144921,0.973644481,0.872257498
3133,0.766300321,1.331998,1.151790575,2.788605464
565,0.429483145,0.516994224,0.53646319,0.676979442
10575,3.930684444,2.930683382,49.94183257,17.740433
5071,0.985820279,0.88867086,1.680009338,1.431895173
8262,2.045791149,3.331403741,6.735275874,26.97758744
6069,1.144620245,1.138912444,2.141248226,2.123369678
7936,1.822178291,2.141574698,5.185317207,7.51283222
5434,1.040777224,1.176685424,1.831416804,2.243605189
6148,1.159470732,1.056297608,2.188245393,1.875704271
2030,0.659071076,0.608971064,0.932995894,0.838538687
2108,0.666035404,0.990061026,0.946504897,1.691398713
1923,0.647816013,0.816965874,0.911361878,1.263621295
7558,1.611195384,2.090490526,4.008795084,7.088881998
2534,0.706100276,0.663710504,1.0260747,0.941984725
8709,2.345310523,3.43179241,9.436513002,29.93203598
4076,0.863341896,0.797483129,1.371071342,1.219946572
9139,2.633478795,1.981368078,12.92211795,6.252658403
1730,0.624283047,0.71995897,0.866906993,1.054348919
6876,1.328136207,0.752017234,2.774002868,1.121274811
9497,2.872924574,2.612797574,16.68867446,12.63714847
6762,1.297924943,1.111997262,2.661690562,2.040424859
5133,0.994701624,0.956264886,1.703917437,1.601959685
4007,0.857607804,0.918320925,1.357514306,1.505080638
9441,2.835791517,2.389441335,16.04388549,9.907398659
6389,1.2027615,0.993992726,2.329298097,1.702001314
6112,1.153615831,1.168280386,2.169633072,2.216456816
9881,3.166865794,3.284730776,22.73298361,25.70179458
80,0.245955786,0.669923422,0.27884303,0.954087675
7981,1.857227953,2.00396482,5.405954529,6.41841053
2360,0.692117133,0.763819376,0.997940966,1.146458717
2855,0.736020566,0.642569671,1.087611451,0.901360478
335,0.369115627,0.568401186,0.446454843,0.76544218
7236,1.455530605,1.22637795,3.286757437,2.408860087
2412,0.696624635,0.794440903,1.006967016,1.213203256
8013,1.881883759,4.041955376,5.565861721,55.93756838
2858,0.736288848,0.971224958,1.088171595,1.64117781
6661,1.272220507,1.094492074,2.568768246,1.987664785
5798,1.094280346,0.860837433,1.98703228,1.365140511
6848,1.320047053,1.004666161,2.743597521,1.730995408
5629,1.067144637,0.967384064,1.907066907,1.631052783
6062,1.143366031,0.802484165,2.137310898,1.231076412
9705,3.015906206,2.682687733,19.40757603,13.62434686
3773,0.831384106,0.888275337,1.296495134,1.430933493
3753,0.83007514,0.821661969,1.293491067,1.274276475
6826,1.315500489,0.772809888,2.726615649,1.165843489
10797,4.363974292,3.649621929,77.56876998,37.46012264
3837,0.836590425,0.767835268,1.308482599,1.155095995
8283,2.059827732,2.563388912,6.844618317,11.97973003
10879,4.575136699,2.521254394,96.04130368,11.4441968
31,0.194413635,1.090396206,0.21459858,1.975452731
8694,2.333788298,2.502451496,9.316951282,11.21239593
7485,1.574839366,1.499264327,3.829965699,3.478393225
4065,0.862615184,0.950049685,1.369348882,1.585838133
1562,0.602296371,1.427090385,0.826307869,3.166558457
10402,3.674477609,3.556241953,38.42805462,34.03130019
5425,1.039650349,0.85455964,1.828227949,1.350339157
11014,5.483494484,2.301793907,239.686314,8.992091269
3297,0.782791275,0.7845262,1.187569861,1.191368424
7836,1.755198361,2.085005775,4.784595066,7.044637939
3692,0.822901217,0.855991739,1.277096615,1.353707487
7366,1.510840975,0.982482845,3.530539263,1.671079893
4376,0.898782578,0.756656559,1.456610558,1.131138958
2152,0.671133655,1.111005873,0.956454008,2.037412109
2245,0.68136937,0.753937658,0.976582553,1.125352472
373,0.379249393,0.821338018,0.4611874,1.273539841
5202,1.004135227,0.749256935,1.729545814,1.115427532
9486,2.865250376,2.774306826,16.55344762,15.02751329
10752,4.271663231,3.145148268,70.6406916,22.22311846
4149,0.872208945,0.74637855,1.392189236,1.109347272
7598,1.636111396,2.862524175,4.135162025,16.50565856
3470,0.799703248,0.910904688,1.224880593,1.486571087
9729,3.029708025,2.868520188,19.6911904,16.61093803
4952,0.969102622,0.798906448,1.635578288,1.223108514
4052,0.861887577,0.783833556,1.367625554,1.189851112
9595,2.937771781,3.460519505,17.87374459,30.83350989
2270,0.683295803,0.771360158,0.980393977,1.162705876
7047,1.386837845,1.169603437,3.002174526,2.220715169
10578,3.935672162,3.379152397,50.19655077,28.34588691
6346,1.193735222,0.880655976,2.299382144,1.412481718
3160,0.76932721,0.558391345,1.158313673,0.747858536
9936,3.222641394,4.38162198,24.09431669,78.96763418
1213,0.550539338,0.737283437,0.734188079,1.0902495
3857,0.839009964,0.763575949,1.314074825,1.145936275
8316,2.081087912,2.112346003,7.013181811,7.267614399
315,0.36361579,0.491099718,0.438521414,0.634112295
3031,0.755694594,0.817057362,1.129089863,1.263828399
7066,1.39231092,0.980333635,3.024138779,1.665345346
5554,1.057052254,1.212255791,1.877875229,2.361057952
8805,2.408194836,3.33345269,10.11388065,27.03497086
8257,2.041807709,1.734425968,6.704524156,4.665674592
7145,1.421463286,0.85962132,3.143178662,1.362265981
4573,0.919898492,0.655760016,1.50903569,0.926606213
2874,0.737673996,0.648542658,1.091066026,0.912751264
1691,0.619089804,0.863640194,0.857236823,1.371778733
1160,0.54131204,0.860106593,0.718259809,1.363412604
7856,1.770443122,1.685029885,4.873455442,4.392612088
3573,0.811508267,0.681432782,1.25130099,0.976707896
6004,1.130578947,0.766968207,2.09744924,1.153228206
9616,2.951363061,2.409631014,18.13201407,10.12985363
4773,0.942576366,1.364685762,1.566585371,2.914492776
8565,2.244543109,1.617151281,8.436103301,4.038715966
3694,0.823531653,0.814763697,1.278532631,1.258641885
6045,1.140139553,0.942245041,2.127204746,1.565735138
7784,1.727029438,3.586894835,4.623922859,35.12173765
5399,1.034712953,1.396565476,1.814298284,3.041296175
4450,0.906795603,1.07708975,1.476374519,1.936122255
2495,0.702466232,0.766234872,1.018725218,1.151649747
5609,1.064194027,0.755740635,1.898501928,1.129187891
10225,3.462341174,3.4934172,30.89155286,31.89817549
10983,5.147084653,3.149592369,170.9295247,22.32655402
2956,0.745593769,1.143604863,1.107692546,2.138060277
3107,0.763091367,0.950889476,1.144896645,1.588010609
8481,2.188240463,2.379453912,7.9195051,9.799004047
713,0.463423582,0.628183389,0.589506486,0.874202787
1669,0.616228356,0.722724356,0.851930032,1.060037849
937,0.507226706,1.119895244,0.660679251,2.064533158
2055,0.660541622,0.483483253,0.935840544,0.621713414
1087,0.531621644,1.087383729,0.701689607,1.966502736
4803,0.947289356,1.130323813,1.578710212,2.096659076
8928,2.495729456,3.380959853,11.13057902,28.39897627
2847,0.735009945,0.728313918,1.085502733,1.0715848
1457,0.588435634,1.092444966,0.801168524,1.981554969
8187,1.99816188,1.468700301,6.375486602,3.343586116
6802,1.307488364,1.022547777,2.696876833,1.780269254
1393,0.579619779,1.225745884,0.785359471,2.406706143
881,0.494448241,0.989212703,0.639593329,1.689116505
9162,2.647419363,3.213593992,13.1175593,23.86830229
7713,1.687807006,2.936847863,4.407608839,17.85631485
3307,0.783547118,0.77832644,1.189223945,1.177824494
6690,1.280180272,1.212752238,2.597288157,2.362726953
1662,0.615414386,0.827479956,0.85042323,1.287546752
3319,0.784578547,0.750150277,1.191483139,1.117318177
5981,1.127246371,1.169583122,2.087143936,2.220649741
3464,0.798807943,0.96760746,1.222889537,1.631640616
6664,1.27331345,0.99284119,2.572670838,1.698891653
9393,2.804297278,3.069308801,15.51546605,20.52701808
6237,1.173443951,0.897420351,2.233108153,1.453266375
5632,1.067536446,0.896193492,1.908206145,1.450258409
532,0.420658794,0.743591107,0.522964545,1.103475774
8390,2.131324453,2.108212053,7.426019291,7.233507042
8008,1.878609103,1.263572233,5.544395948,2.538037635
3060,0.758206383,0.869191475,1.134444409,1.384981756
3272,0.780624797,1.109722905,1.182835669,2.033517705
10775,4.320958309,3.767111692,74.26071677,42.25495062
2701,0.722004097,0.649487558,1.058554623,0.914559477
6523,1.237465568,0.872238915,2.446866536,1.392260931
4010,0.858113792,0.694582613,1.358707482,1.002872926
1180,0.545028853,0.983837447,0.724658143,1.674700595
6421,1.210516162,1.409695137,2.355216041,3.094706889
7463,1.562895287,1.285037869,3.772619364,2.614804844
6387,1.202454805,1.229847489,2.328277174,2.420707801
958,0.509519436,0.499636021,0.664491108,0.64812128
3101,0.762381805,0.819328946,1.143375248,1.268976721
5931,1.119214812,0.776869944,2.062448661,1.17465481
733,0.469068273,0.455878859,0.59850413,0.577559226
4029,0.859506016,0.743946263,1.361993618,1.104222969
1188,0.545999794,0.662115353,0.726333498,0.938889435
10589,3.951931795,3.294883842,51.03579229,25.97428061
4219,0.880947056,0.702196076,1.413184045,1.018179921
5501,1.050767963,1.210791732,1.859846531,2.356140765
8077,1.923184848,1.298821752,5.842716815,2.664975872
9846,3.128459417,3.463564006,21.83876741,30.93057472
2183,0.675049977,0.771653295,0.964131135,1.163339938
8596,2.268658124,2.200651456,8.666420969,8.030894814
5155,0.998037445,0.809217763,1.712952282,1.246150277
6086,1.148179208,1.147657115,2.152447729,2.150802288
2813,0.731815867,0.740517338,1.078852101,1.097020102
542,0.423844574,0.655550326,0.527824112,0.926202265
1210,0.550141314,0.941906933,0.733497968,1.564867789
10883,4.597113557,3.759365766,98.19757387,41.92119526
123,0.267456536,0.653028913,0.306636837,0.921351631
3519,0.805483471,0.832447565,1.237778138,1.298938662
10494,3.807535456,2.816215832,44.03930063,15.71348422
7893,1.794914482,2.850731965,5.01895997,16.30044052
9016,2.552514575,3.275937951,11.83934873,25.46803957
3329,0.785297534,0.944641012,1.193059353,1.571889935
9226,2.695321068,3.186967489,13.81027309,23.21488409
9788,3.0789736,3.817329097,20.73608103,44.48256642
2954,0.745435198,0.784901619,1.107358354,1.19219126
4667,0.930535525,0.773241983,1.535866834,1.166779542
3467,0.799351646,1.419145402,1.224098458,3.133586376
6800,1.307078968,1.058694677,2.695363656,1.882605801
7202,1.443996397,1.481207896,3.237597143,3.398255108
1566,0.603104578,0.822584243,0.827784501,1.276374949
7852,1.768291289,1.818996536,4.860830335,5.165668318
2154,0.671378121,0.660568921,0.956932353,0.935893392
7100,1.403671195,2.787927192,3.070114757,15.24730733
3333,0.785663033,0.877813296,1.193861061,1.405633542
2894,0.739565759,0.86280328,1.095025571,1.369794589
10145,3.383329617,3.044486697,28.46872752,19.99924946
295,0.356493911,0.804948489,0.428312833,1.236581287
4740,0.939253711,0.989325777,1.558071645,1.689420592
6779,1.30199043,1.306439439,2.676607419,2.693001119
2478,0.70119765,0.730829178,1.016165923,1.076801932
286,0.350917038,0.564204784,0.420369484,0.758049198
210,0.318868555,1.089417788,0.375570501,1.972542919
2127,0.668272523,0.93969792,0.950864335,1.559208216
11013,5.482229837,3.472392869,239.3821232,31.21373354
4313,0.890948782,1.001832575,1.437441155,1.723267851
7615,1.645485127,2.118863467,4.183523965,7.321674254
3679,0.821661809,1.205927859,1.274276111,2.339856557
5829,1.100911312,0.879088811,2.006905004,1.408703922
6662,1.272316937,0.846954975,2.569112398,1.332533405
7717,1.689519031,1.018666823,4.41687473,1.769500068
549,0.425660439,0.382943135,0.530600954,0.46659463
7182,1.436707796,1.258911185,3.206823273,2.521585045
676,0.454651861,0.682916052,0.575624751,0.979642063
5532,1.054855338,0.891707708,1.871559718,1.439291694
9992,3.264791903,3.643709112,25.17466356,37.23338596
2909,0.740952862,0.803121682,1.097933604,1.232499215
4454,0.907150032,0.768463143,1.477252373,1.156449551
8732,2.364529457,3.277781129,9.639031518,25.51686986
7222,1.450765591,0.88026762,3.266379567,1.411544998
3038,0.756208568,0.807613602,1.130184441,1.242549979
8069,1.917158506,2.02775908,5.801604267,6.597042904
10697,4.147201824,3.341708467,62.25674891,27.26737936
9787,3.07894476,2.803436671,20.73545417,15.50125883
10854,4.514060954,2.608826758,90.29179856,12.58310523
5044,0.982105627,1.228622475,1.670072504,2.416519952
10700,4.149190796,3.286115264,62.38269001,25.7387885
10547,3.88303496,3.118252743,47.57140387,21.60684515
5514,1.052301894,0.818160276,1.864236705,1.266326584
8740,2.370360608,1.591318366,9.701250545,3.910218128
6991,1.370852892,1.217015988,2.938708556,2.37709539
8892,2.465586826,2.112346003,10.7703873,7.267614399
1732,0.624348364,0.653760279,0.867028938,0.922757357
1786,0.631855811,0.820011117,0.881098305,1.270525079
7065,1.392191371,0.885643298,3.023657726,1.424543594
5676,1.074201523,0.992191374,1.927654302,1.69713844
6433,1.213354155,2.273592974,2.364751645,8.714241202
8351,2.10990757,1.436483692,7.247478935,3.205880613
8165,1.98445886,2.116630569,6.275109467,7.303113534
3566,0.81039355,0.899416107,1.248792825,1.458167385
3656,0.819259556,0.725985782,1.268819282,1.066767478
11009,5.429274201,3.725305166,226.983715,40.48389029
1261,0.559069105,0.870808919,0.749043566,1.388842452
3838,0.836644582,1.642152581,1.308607623,4.166278384
10683,4.125267128,3.255277078,60.88433808,24.92679728
2020,0.657621267,0.813720723,0.93019545,1.256287409
3971,0.853453832,0.860138033,1.34774157,1.36348691
3860,0.839346209,0.845585876,1.314853052,1.329342121
4466,0.908818126,0.917388763,1.481388112,1.502746585
6915,1.343286478,1.000102133,2.831615355,1.718559469
2315,0.687502607,0.845186959,0.988742654,1.328413092
8802,2.405995936,1.405132114,10.08946919,3.076065211
9845,3.127800912,3.140705765,21.82373292,22.12017851
10261,3.510840762,2.707446798,32.47640164,13.99095168
6906,1.34026204,0.811751521,2.820044379,1.251848695
6994,1.372064242,1.241951622,2.943482602,2.462364101
9489,2.867986133,3.163451947,16.60153533,22.65210097
8615,2.284439115,3.090178164,8.820176689,20.98099385
8295,2.065489232,3.395488328,6.889156582,28.82921636
6422,1.211062973,1.063659561,2.357051211,1.896953191
8441,2.163672904,2.242802839,7.703044474,8.419696214
4165,0.874825833,0.790692544,1.398457525,1.204922904
467,0.402690723,0.797636901,0.49584419,1.220287964
3914,0.845839205,0.663796226,1.329932285,0.942151202
9633,2.966016403,2.746760311,18.4144261,14.59203662
5262,1.014813446,0.882179969,1.758848675,1.416161126
10077,3.326988559,1.998789825,26.85433359,6.380119457
1883,0.643038899,0.645502977,0.902252859,0.906945938
1758,0.627294344,1.012969806,0.872537277,1.753767037
106,0.256208849,0.812688279,0.292022537,1.25395912
6700,1.282958789,0.976264842,2.607297182,1.65452264
5849,1.105880694,1.097999687,2.021884653,1.998162758
590,0.43528562,0.669054141,0.545404394,0.952389762
7798,1.731023526,1.405809243,4.64643022,3.078826168
1746,0.62593633,0.720837384,0.869996071,1.056154281
4189,0.877939305,0.810124399,1.405936693,1.248187642
9552,2.908250876,2.689499641,17.32471831,13.72430664
1576,0.604255126,0.76444604,0.829888665,1.147804247
3468,0.799372337,1.047346634,1.224144477,1.850078774
8560,2.241897025,1.867566754,8.411167584,5.47252797
5695,1.076817453,0.727719982,1.935322867,1.070354776
799,0.481682291,0.752659884,0.618795398,1.122638487
9360,2.78463181,2.449596284,15.19385436,10.58366926
10714,4.172009191,3.458094415,63.84560852,30.75640429
4291,0.888497513,0.764802186,1.431473648,1.148569316
2514,0.704026243,0.780113764,1.021876909,1.181720453
4385,0.900119397,0.700993674,1.459896798,1.015754716
1740,0.624965022,0.772209241,0.868180611,1.164542972
5092,0.988106285,0.795500443,1.686142864,1.215549476
3755,0.830257999,0.780176477,1.293910491,1.181857279
2980,0.749276026,0.69458498,1.115467918,1.002877667
3378,0.790209543,0.773512287,1.203858181,1.16736531
4852,0.954658983,0.801922525,1.597784543,1.229823702
9701,3.011096668,2.130472146,19.30966067,7.418840795
8757,2.380235638,3.510435993,9.80744921,32.46285417
10309,3.560792042,2.991612032,34.19105891,18.9177647
4421,0.903337246,0.908557309,1.467825124,1.480741008
9168,2.651889055,3.048643346,13.18080167,20.08671763
10991,5.242756199,3.631381035,188.190832,36.76493532
5181,1.00158409,0.736356457,1.722591244,1.088312779
6339,1.192317124,1.34631859,2.294706613,2.843250873
7505,1.586989292,1.504402141,3.889007375,3.501461586
3592,0.813504846,1.009814122,1.255800381,1.745090716
4513,0.912991861,0.760411069,1.491766411,1.13915538
29,0.191910871,0.618236317,0.211562527,0.855652372
5762,1.087430397,1.099393681,1.96664118,2.002345093
10949,4.915135765,3.559941431,135.3378185,34.16113773
4826,0.950885015,0.794141878,1.587999064,1.212541551
465,0.401947166,1.118557096,0.494732358,2.060435102
9440,2.835652343,2.828240018,16.04151359,15.91566335
9316,2.748864103,2.711693735,14.62487355,14.05475269
568,0.430275244,0.809031149,0.537680703,1.245731153
6213,1.168743735,0.998686237,2.217947503,1.714712995
7628,1.648100915,1.352255298,4.197100714,2.866134992
2009,0.656468109,1.367314074,0.927970912,2.924794817
1245,0.556659417,0.867534809,0.744833991,1.381033909
217,0.321754199,0.76539737,0.379545641,1.14984849
3742,0.828836832,0.953382368,1.290652776,1.594470288
7791,1.728631152,1.219779576,4.632937993,2.386441198
8369,2.118737322,3.389484364,7.320624582,28.65065938
108,0.259243121,0.334899604,0.295948839,0.397800045
2516,0.704232039,1.23027089,1.022293046,2.422156439
10334,3.587700626,1.849986174,35.15085595,5.359731592
7246,1.458179048,1.032466531,3.298125717,1.807983278
5856,1.10746709,0.927141444,2.026682363,1.527274487
5748,1.085564697,1.145868274,1.961111477,2.145171042
4184,0.877270283,0.911413119,1.404327607,1.487835658
2865,0.736868053,0.954619409,1.089381424,1.59768174
2759,0.726772703,0.741910115,1.068394501,1.099942818
10018,3.293839719,4.298927925,25.94613084,72.62082433
10426,3.711020061,3.876230359,39.89550116,47.24201679
1090,0.531891223,1.273091618,0.702148409,2.571878393
7659,1.662508099,1.177202292,4.272518273,2.245282139
9987,3.260104361,2.84777203,25.05225584,16.24930806
2199,0.676857262,0.922269471,0.967684089,1.514991619
4808,0.948585337,1.097331007,1.582054338,1.996158616
4393,0.90107652,1.218228908,1.462252349,2.381194022
3050,0.756972939,0.944567861,1.131813315,1.571701806
1891,0.64389856,0.751420719,0.903888855,1.120009816
5170,0.999960012,1.166689218,1.718173132,2.211342962
6245,1.174496462,1.340770407,2.236512826,2.821986857
10699,4.149189915,2.271119164,62.38263417,8.690239715
10845,4.491957189,1.222037454,88.2960442,2.394096008
8184,1.996970795,0.906913581,6.366707,1.476666694
9494,2.871705344,2.408723722,16.66712104,10.11976018
1844,0.638329698,0.776656942,0.893315828,1.174191654
1578,0.604359241,1.025733993,0.830079193,1.78914192
7977,1.853764545,1.827955912,5.383806471,5.22115706
1889,0.643568794,0.753586039,0.90326112,1.124605289
9173,2.654203198,2.559391997,13.21365608,11.92795469
8149,1.975887235,1.971368911,6.213016456,6.180499228
8548,2.228409257,2.420422722,8.285084143,10.25061419
5820,1.099413304,0.753073724,2.002404009,1.123517101
8628,2.291566685,2.323959862,8.890420723,9.216048457
10558,3.89970399,2.692455099,48.38782765,13.76788808
6210,1.168321168,1.034596363,2.216587992,1.813970184
5391,1.03383332,1.625224526,1.811823823,4.079559402
10737,4.21266315,3.7389295,66.53615945,41.05294838
576,0.432774801,0.79256784,0.541529031,1.209061666
4269,0.886004369,0.960730539,1.425419184,1.613605117
6408,1.20695755,1.147469618,2.343297348,2.150211577
5825,1.100299349,0.967706791,2.005065453,1.631902032
9351,2.776433757,2.776616303,15.06163898,15.06457124
410,0.389853022,1.013735086,0.476763726,1.755875247
1320,0.56829829,0.569028631,0.765260533,0.766550246
777,0.477707712,1.321260387,0.612374137,2.748142512
2692,0.7209254,0.661441251,1.056335263,0.937582866
7599,1.636329761,1.436483692,4.136283487,3.205880613
5650,1.070591003,1.098083273,1.917103007,1.998413373
10,0.127180119,0.845743549,0.135621546,1.329709424
4028,0.859490668,0.779660023,1.361957367,1.180730741
1650,0.613572813,0.737564753,0.847018677,1.090837604
8951,2.512389805,2.277281971,11.33437161,8.750143189
1217,0.550915337,0.5314238,0.734840255,0.701352971
5009,0.976862669,1.934662284,1.65611006,5.92170609
3027,0.755153314,0.794571083,1.127937741,1.213491389
718,0.465676749,0.806363416,0.593091948,1.239748126
2974,0.748342576,0.690971248,1.113494156,0.995652866
10361,3.630315943,3.215689856,36.7247336,23.92047752
6608,1.258969787,1.05125021,2.521791423,1.861226016
10500,3.815733584,2.303957821,44.41005626,9.013736706
736,0.469465339,0.476167872,0.599138967,0.609893249
735,0.469400733,0.623588453,0.599035657,0.865610701
3994,0.856305132,0.958710109,1.354445238,1.608329841
10066,3.322587297,3.059026822,26.73200876,20.30681175
3146,0.767955483,0.632111323,1.155355086,0.88157901
4816,0.950281482,0.671263614,1.586437592,0.956708283
92,0.250408168,0.906602727,0.284549622,1.475896932
10330,3.58222386,2.9062904,34.95340735,17.28882834
3463,0.798429645,1.133688763,1.222048782,2.10709673
8012,1.88147035,3.356056424,5.563147896,27.67588208
4731,0.938230746,0.771506786,1.555456165,1.163023012
3058,0.757839738,0.956293004,1.133661969,1.602032848
2012,0.656829439,1.040144532,0.928667672,1.829625956
496,0.410345656,0.745580434,0.507338716,1.10766444
8331,2.09626113,1.74693276,7.135694672,4.73697897
9794,3.086380019,3.558480431,20.89766519,34.10980482
8406,2.139246173,2.903204293,7.493032938,17.23247406
5173,1.000173598,1.290126811,1.718753758,2.633247262
5844,1.104597419,0.773315025,2.018009231,1.166937813
9523,2.887618649,1.840761745,16.95051219,5.301336445
1206,0.549686069,0.994216844,0.732708981,1.702606949
6685,1.2785776,0.919725892,2.591527502,1.508602668
1175,0.544270355,0.87616317,0.723350489,1.401667217
3448,0.796572551,0.987210906,1.217926058,1.683738824
5180,1.001339099,1.0703327,1.721924315,1.916349608
5081,0.986745293,0.775795777,1.682489532,1.172320122
1195,0.547511458,0.848952843,0.728945107,1.337198157
8603,2.271764725,2.040263471,8.696497376,6.692635718
9430,2.827733602,2.875015439,15.90709915,16.72569779
4618,0.923617496,0.81472557,1.518384176,1.258555772
3396,0.792001264,0.744408797,1.20781042,1.105196469
1768,0.628485253,1.119683357,0.874768627,2.063883892
1369,0.57765849,0.696844732,0.781861296,1.007408792
10859,4.520776593,3.342306751,90.90694456,27.28429634
2748,0.726348399,0.860834752,1.067517059,1.36513417
5464,1.046309602,0.970848166,1.847124683,1.640182823
288,0.351511574,2.007495011,0.421214196,6.444645216
10224,3.461937095,3.516187839,30.87866875,32.65588196
4772,0.942459415,0.888673754,1.566285224,1.431902211
2453,0.699353086,0.872580027,1.012450404,1.393077099
3043,0.756476603,0.767817756,1.130755482,1.155058256
7940,1.824040672,1.400879194,5.196847358,3.058766842
9340,2.766990269,2.426951059,14.91067502,10.32430226
8940,2.507188898,2.893592431,11.27038822,17.05806557
388,0.382716978,0.822193725,0.466262987,1.275486157
836,0.48545538,0.476138733,0.624914794,0.609846339
8657,2.306665604,2.74334566,9.040888476,14.53888606
6781,1.302752511,0.973628953,2.67941036,1.647534827
1509,0.595743265,0.605135445,0.814379008,0.83150026
3527,0.80611239,0.806016632,1.239185962,1.238971552
7188,1.438570923,1.706239783,3.214668426,4.508210421
7656,1.661401507,1.024471802,4.266686973,1.785623711
4989,0.973373094,0.927706663,1.646857518,1.528703354
3312,0.783768666,0.712261489,1.189709017,1.038596313
5851,1.106003654,0.785862182,2.022256247,1.19429801
1112,0.53421719,1.092069006,0.706112158,1.980434234
9148,2.637504517,1.874315762,12.97827749,5.516358854
8540,2.221735062,2.022667281,8.223320023,6.558458604
10713,4.170718221,2.825600879,63.7619488,15.87107942
2455,0.699433125,0.916772623,1.012611485,1.501205018
2952,0.745282516,0.812743777,1.107036622,1.254084214
267,0.342039113,0.823883594,0.40781536,1.279334681
2260,0.682221577,0.844368671,0.978267728,1.326508559
9698,3.006365306,3.105429071,19.21379528,21.31879327
4561,0.918689627,0.945618293,1.506004437,1.574404623
2351,0.690983082,0.86836446,0.995676483,1.383010156
5361,1.029290988,1.009927208,1.799080549,1.745401165
4023,0.859095368,0.640310537,1.36102387,0.897069898
3351,0.787441551,0.916692336,1.197766354,1.501004212
5573,1.05958766,0.726864183,1.885181068,1.068583726
8337,2.099423805,1.316347003,7.161465962,2.729771617
1935,0.648810723,0.924081178,0.913264074,1.519552177
8730,2.363721345,3.2203906,9.630437462,24.03789807
416,0.390639955,0.660176318,0.477926298,0.935133503
8675,2.320609916,2.834829627,9.181882506,16.02749903
10519,3.837638038,3.206443854,45.41571271,23.69112467
5689,1.076041106,1.694095056,1.933044922,4.441719285
4794,0.945640701,0.792580021,1.574462311,1.209088575
3287,0.781799836,0.959867642,1.185402093,1.611350817
3025,0.754594575,0.701882471,1.126749111,1.017547109
1953,0.650484186,0.788248557,0.916468532,1.199540681
9999,3.271742466,2.394333847,25.35722592,9.960893994
7812,1.742966351,1.451999884,4.714268834,3.271648781
10017,3.291994525,3.395594536,25.89645585,28.83238463
6226,1.171185428,0.751127667,2.225814344,1.119388634
5338,1.025683068,0.783458852,1.788999887,1.189030719
3574,0.81178313,1.021694275,1.251919875,1.777897301
8,0.12298569,0.852238032,0.130868238,1.34488892
10202,3.437953421,3.038558536,30.12319686,19.87513079
468,0.402784879,0.966459417,0.495985039,1.628621113
9826,3.11404081,2.995690001,21.51182688,18.99915457
7991,1.863106104,2.325767839,5.443720586,9.234535545
6492,1.230259663,3.189893547,2.422118018,23.285842
4352,0.896368578,0.924443074,1.450687452,1.520464157
921,0.503887217,0.790838188,0.655142681,1.205244061
6947,1.355351106,1.109861516,2.87812235,2.033938213
10151,3.386063812,2.934755483,28.54941102,17.81690152
4924,0.963865961,0.738040186,1.621812732,1.091831893
3011,0.752586499,0.72441063,1.122482722,1.063514568
1626,0.610746978,0.653204984,0.841806674,0.921689955
6280,1.180533178,0.964661491,2.256109826,1.623899293
3615,0.815831005,0.628945059,1.261053839,0.875630855
3781,0.831767933,0.737788668,1.29737676,1.091305826
4823,0.950648358,0.755422573,1.587386668,1.128510785
3785,0.8321814,0.754585773,1.298326846,1.126730392
6920,1.345774528,2.143548608,2.841160475,7.52965238
10456,3.760660321,3.723527406,41.97679509,40.4102074
10027,3.299105037,3.284140908,26.08838497,25.68604869
2157,0.671557891,0.655541265,0.957284182,0.926184812
2344,0.6903085,0.762935581,0.994330689,1.144562526
8193,2.001181656,2.409631014,6.397792582,10.12985363
970,0.511823013,0.848734609,0.668329811,1.336688156
794,0.480309509,0.821785031,0.616574669,1.27455637
730,0.468513771,0.857289807,0.597618002,1.356764743
6075,1.14544575,1.077792109,2.143842412,1.938185192
2522,0.70481607,0.9247572,1.023474473,1.521256025
10074,3.326577432,3.406414085,26.84288428,29.15691002
3646,0.818296237,0.851507926,1.266634737,1.343177528
9932,3.219070719,3.213832554,24.00487283,23.87423563
3204,0.774179085,0.977581972,1.168810987,1.658021295
7753,1.710555054,2.975781606,4.532031202,18.6049406
5491,1.049492004,1.351112621,1.856199811,2.861719772
7416,1.533700447,2.07143221,3.635297799,6.93618126
