SampleID,Actual,Predicted,Actual PCN,Predicted PCN
4822,0.950606362,0.7212164712268249,1.587278010842619,1.0569338902260732
8112,1.945274376,2.7708323491415463,5.995551003038862,14.971922694757888
9920,3.208683422,1.5873713474297664,23.746484091139443,3.8908756032645915
9057,2.580273014,3.1890717507058364,12.200741655015834,23.26589218824948
5948,1.122832838,1.7294948395247227,2.0735487480484833,4.637805192608963
9026,2.55832807,3.615284501470002,11.914207604494688,36.16191704185267
10852,4.506439869,2.921590796437433,89.59870043848714,17.570806346828338
2960,0.745770737,0.705848531823818,1.1080655731442879,1.0255647120382914
9584,2.929234611,2.1426258679536176,17.713302058408708,7.521785358031516
5747,1.085509972,1.7626334106371508,1.9609494350810492,4.827764100763194
8672,2.317463184,1.8580634201784896,9.149893207460678,5.411308730249891
9551,2.906730852,3.385980942458546,17.29688546146,28.54696237495898
6923,1.346087718,1.275921007674532,2.8423636765486515,2.5819989398571517
265,0.341420984,0.971875527667427,0.40694541771466447,1.6428966396967797
9929,3.215710445,2.435381970199052,23.92099061662114,10.42018004881028
3399,0.792090618,0.7208416205147521,1.2080077050174574,1.0561629915876138
8326,2.088185978,2.5153676293488627,7.070262244706301,11.371155943229574
8688,2.331139396,1.3324381407171535,9.289658852580297,2.790273350807616
11045,6.422455406,3.0441887339332183,614.5125934899486,19.992993389536956
3123,0.764676984,0.796473104473251,1.1483003271885495,1.2177055036316806
2107,0.665964072,0.6723064402950731,0.946366054131778,0.9587498542826767
1145,0.539142484,0.7779283929591096,0.714535989582952,1.1769577899176975
9948,3.231931891,3.2502397866655035,24.32854171754518,24.796524838305178
510,0.413429118,1.059434137990569,0.5119937104599814,1.8847381636005833
960,0.510338155,0.80142972122003,0.6658544167126745,1.2287251072855738
7042,1.386104665,1.398306337454135,2.9992412874851224,3.048337639418684
9962,3.243065019,3.038047119617874,24.612103148528,19.864457633358267
6829,1.31609868,1.092784797259682,2.7288455435564742,1.9825683664530773
8834,2.428649431,1.8435319701383903,10.343551480835842,5.318816766487832
914,0.502268324,0.6429258749902842,0.6524653495143184,0.9020378708462163
3207,0.774443002,0.6819120560489863,1.169383448356879,0.9776555075964893
2732,0.724979768,0.7588459553032273,1.0646893267494513,1.1358099775153518
8931,2.498619751,3.359489138359618,11.165690684616857,27.774487342021185
2406,0.695908358,0.7455401079414855,1.0055299860029765,1.107579448025311
6088,1.148286927,0.7826703138337411,2.1527873260889887,1.187305265571023
1454,0.588143772,0.9822404267209102,0.8006429075627806,1.6704324530222379
10071,3.325643731,3.0035626387025656,26.816899480908997,19.157222052679074
8360,2.115019369,2.0002186450097805,7.289746328660893,6.390671855805822
8598,2.269222899,2.849408087487704,8.671881863891057,16.277552014066195
1835,0.637661609,0.6716096757156326,0.89205134649336,0.9573855421216184
9473,2.854539105,2.692671160907474,16.366431261511437,13.771079200084072
7445,1.549832989,1.5064916735145844,3.7106833809481703,3.510877370530279
10197,3.432146969,2.9848497878331792,29.94300515801008,18.78353028621273
2589,0.710807347,0.8208781175528034,1.0356340584529602,1.272494478930021
6393,1.20345128,1.3685880338187708,2.3315953721474565,2.929798034384531
1597,0.606285686,0.8482149218341571,0.8336081383814645,1.3354741248448714
6595,1.25556407,1.1691022170230765,2.509817598892515,2.2191012864833852
5414,1.037471359,0.9938372891300304,1.8220719776346952,1.7015813564329805
8107,1.943036338,2.863455494018216,5.979912200707723,16.521969507787333
6438,1.214099461,0.7277455974568506,2.3672603492695976,1.0704078098376637
4047,0.861685846,0.6059939902727111,1.3671479787385503,0.8330733607219475
5885,1.112069492,0.914598350944532,2.0406444771134984,1.4957726258486277
11038,6.065440357,4.17310245485821,429.7123030953478,63.916540648962716
1491,0.593376252,0.6944890188839228,0.810089428376464,1.002685477983653
1277,0.561322516,0.8026050713246086,0.7529893243692692,1.2313461796105751
7821,1.748846677,2.052246369968597,4.74796958616642,6.785370299860843
866,0.490292233,0.7926211339056696,0.632793306328081,1.209179398998476
1250,0.557384311,0.6850081610281232,0.7460992691770787,0.983788025220962
9796,3.088473372,2.011312404371764,20.943552749952794,6.47311866787483
7271,1.467849223,1.8168646357835447,3.3398909583824063,5.152537730324838
